date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2014-01-06,2.73,2.74,2.67,2.65,45500.43,-0.07,-2.56,2.72,2.719,2.765,36592.66,33985.58,43219.5,0.69
2014-01-03,2.74,2.75,2.74,2.71,29116.76,0.01,0.37,2.726,2.726,2.772,35061.04,32937.89,42876.4,0.44
2014-01-02,2.73,2.75,2.73,2.72,24453.0,0.0,0.0,2.712,2.731,2.775,37987.57,33331.35,43900.24,0.37
2013-12-31,2.72,2.74,2.73,2.71,31260.76,0.0,0.0,2.716,2.741,2.78,38871.37,35244.42,46225.8,0.47
2013-12-30,2.73,2.78,2.73,2.71,52632.34,0.03,1.11,2.716,2.746,2.782,36830.98,35450.43,47411.64,0.8
2013-12-27,2.68,2.71,2.7,2.67,37842.36,0.03,1.12,2.718,2.752,2.782,31378.51,37345.44,50225.17,0.57
2013-12-26,2.75,2.75,2.67,2.65,43749.4,-0.08,-2.91,2.726,2.768,2.789,30814.74,41106.97,51685.02,0.66
2013-12-25,2.74,2.75,2.75,2.72,28871.97,0.02,0.73,2.75,2.783,2.797,28675.12,40188.31,53813.11,0.44
2013-12-24,2.75,2.77,2.73,2.73,21058.81,-0.01,-0.36,2.766,2.791,2.802,31617.48,45017.28,56311.18,0.32
2013-12-23,2.75,2.75,2.74,2.7,25370.0,0.0,0.0,2.776,2.8,2.807,34069.88,47538.99,58028.73,0.38
2013-12-20,2.79,2.8,2.74,2.72,35023.54,-0.05,-1.79,2.786,2.81,2.811,43312.36,52453.41,59794.85,0.53
2013-12-19,2.83,2.85,2.79,2.77,33051.28,-0.04,-1.41,2.81,2.817,2.814,51399.2,52814.91,60591.05,0.5
2013-12-18,2.79,2.84,2.83,2.78,43583.78,0.05,1.8,2.816,2.819,2.815,51701.5,54469.14,61333.1,0.66
2013-12-17,2.79,2.8,2.78,2.76,33320.79,-0.01,-0.36,2.816,2.818,2.815,58417.07,57207.18,62383.85,0.5
2013-12-16,2.87,2.87,2.79,2.79,71582.42,-0.07,-2.45,2.824,2.818,2.816,61008.1,59372.86,62956.79,1.08
2013-12-13,2.82,2.87,2.86,2.81,75457.75,0.04,1.42,2.834,2.812,2.817,61594.47,63104.9,62526.24,1.14
2013-12-12,2.83,2.84,2.82,2.81,34562.75,-0.01,-0.35,2.824,2.809,2.811,54230.61,62263.07,61561.99,0.52
2013-12-11,2.83,2.85,2.83,2.81,77161.66,0.01,0.35,2.822,2.811,2.806,57236.79,67437.91,61665.11,1.17
2013-12-10,2.84,2.84,2.82,2.82,46275.93,-0.02,-0.7,2.82,2.813,2.8,55997.29,67605.09,60927.68,0.7
2013-12-09,2.8,2.85,2.84,2.8,74514.24,0.03,1.07,2.812,2.814,2.799,57737.62,68518.48,61149.98,1.13
2013-12-06,2.81,2.82,2.81,2.79,38638.49,0.0,0.0,2.79,2.811,2.796,64615.33,67136.28,59902.6,0.59
2013-12-05,2.82,2.82,2.81,2.79,49593.61,-0.01,-0.35,2.794,2.811,2.797,70295.53,68367.19,62075.44,0.75
2013-12-04,2.77,2.82,2.82,2.76,70964.19,0.04,1.44,2.8,2.811,2.8,77639.03,68197.06,66106.04,1.08
2013-12-03,2.73,2.78,2.78,2.71,54977.55,0.05,1.83,2.806,2.811,2.802,79212.89,67560.52,71385.94,0.83
2013-12-02,2.8,2.81,2.73,2.71,108902.81,-0.1,-3.53,2.816,2.814,2.804,79299.33,66540.73,72012.85,1.65
2013-11-29,2.84,2.86,2.83,2.82,67039.47,-0.01,-0.35,2.832,2.821,2.807,69657.23,61947.59,69335.89,1.02
2013-11-28,2.85,2.87,2.84,2.83,86311.12,-0.01,-0.35,2.828,2.813,2.805,66438.85,60860.9,69959.59,1.31
2013-11-27,2.83,2.85,2.85,2.81,78833.48,0.02,0.71,2.822,2.801,2.804,58755.09,55892.32,73868.77,1.19
2013-11-26,2.81,2.84,2.83,2.79,55409.79,0.02,0.71,2.816,2.786,2.803,55908.15,54250.27,78329.66,0.84
2013-11-25,2.8,2.83,2.81,2.78,60692.3,0.0,0.0,2.812,2.783,2.796,53782.12,53781.48,80708.98,0.92
2013-11-22,2.8,2.84,2.81,2.79,50947.54,0.0,0.0,2.81,2.781,2.793,54237.94,52668.91,79977.89,0.77
2013-11-21,2.82,2.82,2.81,2.78,47892.36,-0.01,-0.35,2.798,2.782,2.79,55282.95,55783.7,80769.73,0.73
2013-11-20,2.81,2.82,2.82,2.78,64598.78,0.01,0.36,2.78,2.788,2.789,53029.55,64015.01,81514.0,0.98
2013-11-19,2.8,2.82,2.81,2.78,44779.61,0.01,0.36,2.756,2.792,2.789,52592.39,75211.36,82801.82,0.68
2013-11-18,2.76,2.81,2.8,2.76,62971.4,0.05,1.82,2.754,2.793,2.792,53780.83,77484.98,84321.37,0.95
2013-11-15,2.73,2.78,2.75,2.71,56172.62,0.03,1.1,2.752,2.793,2.797,51099.88,76724.2,86103.9,0.85
2013-11-14,2.69,2.74,2.72,2.68,36625.34,0.02,0.74,2.766,2.796,2.803,56284.45,79058.28,86426.86,0.55
2013-11-13,2.8,2.8,2.7,2.7,62413.0,-0.1,-3.57,2.796,2.807,2.81,75000.47,91845.23,88251.61,0.95
2013-11-12,2.79,2.81,2.8,2.76,50721.81,0.01,0.36,2.828,2.819,2.816,97830.32,102409.05,92610.06,0.77
2013-11-11,2.82,2.83,2.79,2.74,49566.65,-0.03,-1.06,2.832,2.809,2.822,101189.12,107636.48,101026.99,0.75
2013-11-08,2.86,2.87,2.82,2.79,82095.45,-0.05,-1.74,2.834,2.805,2.825,102348.51,107286.88,103743.83,1.24
2013-11-07,2.83,2.91,2.87,2.81,130205.45,0.01,0.35,2.826,2.798,2.827,101832.1,105755.75,104002.55,1.97
2013-11-06,2.8,2.95,2.86,2.78,176562.23,0.04,1.42,2.818,2.79,2.825,108689.98,99012.99,102253.62,2.68
2013-11-05,2.78,2.82,2.82,2.74,67515.8,0.02,0.71,2.81,2.786,2.825,106987.78,90392.29,97166.68,1.02
2013-11-04,2.78,2.83,2.8,2.78,55363.61,0.02,0.72,2.786,2.791,2.826,114083.83,91157.76,96719.51,0.84
2013-11-01,2.8,2.82,2.78,2.75,79513.41,-0.05,-1.77,2.776,2.801,2.826,112225.25,95483.6,95652.64,1.2
2013-10-31,2.8,2.89,2.83,2.75,164494.84,0.01,0.35,2.77,2.81,2.826,109679.41,93795.45,93969.06,2.49
2013-10-30,2.71,2.85,2.82,2.68,168051.25,0.12,4.44,2.762,2.812,2.823,89336.0,84657.99,89640.46,2.55
2013-10-29,2.76,2.8,2.7,2.65,102996.06,-0.05,-1.82,2.762,2.813,2.822,73796.8,82811.08,84836.59,1.56
2013-10-28,2.75,2.77,2.75,2.73,46070.67,0.0,0.0,2.796,2.834,2.829,68231.69,94417.5,84465.56,0.7
2013-10-25,2.79,2.81,2.75,2.75,66784.22,-0.04,-1.43,2.826,2.845,2.835,78741.96,100200.79,87600.78,1.01
2013-10-24,2.82,2.82,2.79,2.77,62777.82,-0.03,-1.06,2.85,2.856,2.837,77911.49,102249.34,86277.36,0.95
2013-10-23,2.87,2.91,2.82,2.82,90355.22,-0.05,-1.74,2.862,2.859,2.836,79979.97,105494.25,86797.78,1.37
2013-10-22,2.9,2.92,2.87,2.86,75170.5,-0.03,-1.03,2.864,2.864,2.836,91825.36,103941.07,85103.59,1.14
2013-10-21,2.87,2.91,2.9,2.84,98622.06,0.03,1.04,2.872,2.861,2.835,120603.31,102281.26,87880.62,1.49
2013-10-18,2.85,2.88,2.87,2.83,62631.84,0.02,0.7,2.864,2.85,2.836,121659.61,95821.68,92135.72,0.95
2013-10-17,2.83,2.88,2.85,2.83,73120.21,0.02,0.71,2.862,2.841,2.837,126587.2,94142.68,100977.76,1.11
2013-10-16,2.89,2.92,2.83,2.83,149582.17,-0.08,-2.75,2.856,2.834,2.836,131008.54,94622.94,105788.53,2.27
2013-10-15,2.86,2.95,2.91,2.84,219060.25,0.05,1.75,2.864,2.831,2.834,116056.79,86862.11,102948.39,3.32
2013-10-14,2.86,2.86,2.86,2.83,103903.58,0.0,0.0,2.85,2.823,2.826,83959.2,74513.63,95056.36,1.57
2013-10-11,2.83,2.86,2.86,2.82,87269.77,0.04,1.42,2.836,2.825,2.819,69983.75,75000.78,92488.19,1.32
2013-10-10,2.88,2.88,2.82,2.81,95226.93,-0.05,-1.74,2.82,2.818,2.813,61698.16,70305.37,91749.48,1.44
2013-10-09,2.84,2.89,2.87,2.83,74823.41,0.03,1.06,2.812,2.812,2.811,58237.35,68101.31,91212.13,1.13
2013-10-08,2.8,2.86,2.84,2.8,58572.33,0.05,1.79,2.798,2.808,2.805,57667.42,66266.11,90850.31,0.89
2013-09-30,2.79,2.8,2.79,2.77,34026.32,0.01,0.36,2.796,2.809,2.8,65068.06,73479.99,92661.25,0.52
2013-09-27,2.79,2.82,2.78,2.77,45841.82,0.0,0.0,2.814,2.822,2.798,80017.8,88449.76,95751.34,0.69
2013-09-26,2.78,2.84,2.78,2.78,77922.85,-0.02,-0.71,2.816,2.832,2.793,78912.57,107812.84,97826.16,1.18
2013-09-25,2.82,2.83,2.8,2.78,71973.79,-0.03,-1.06,2.812,2.838,2.79,77965.27,116954.12,97157.18,1.09
2013-09-24,2.86,2.87,2.83,2.81,95575.52,-0.05,-1.74,2.818,2.836,2.784,74864.8,119034.68,96376.68,1.45
2013-09-23,2.79,2.93,2.88,2.78,108775.04,0.09,3.23,2.822,2.828,2.775,81891.93,115599.1,94913.69,1.65
2013-09-18,2.75,2.8,2.79,2.75,40315.67,0.03,1.09,2.83,2.813,2.765,96881.72,109975.6,92233.5,0.61
2013-09-17,2.82,2.83,2.76,2.76,73186.35,-0.07,-2.47,2.848,2.808,2.761,136713.1,113193.59,92045.22,1.11
2013-09-16,2.86,2.86,2.83,2.81,56471.42,-0.02,-0.7,2.864,2.809,2.757,155942.96,114322.96,90495.66,0.86
2013-09-13,2.91,2.91,2.85,2.82,130711.16,-0.07,-2.4,2.854,2.802,2.751,163204.55,115434.51,89908.34,1.98
2013-09-12,2.88,2.95,2.92,2.86,183723.98,0.04,1.39,2.834,2.791,2.742,149306.26,111842.52,86512.12,2.78
2013-09-11,2.83,2.92,2.88,2.82,239472.58,0.04,1.41,2.796,2.773,2.732,123069.48,103052.92,79650.73,3.63
2013-09-10,2.77,2.88,2.84,2.77,169335.66,0.06,2.16,2.768,2.754,2.725,89674.08,87839.49,71422.56,2.57
2013-09-09,2.74,2.78,2.78,2.73,92779.39,0.03,1.09,2.754,2.741,2.722,72702.95,77360.24,67414.0,1.41
2013-09-06,2.72,2.75,2.75,2.71,61219.71,0.02,0.73,2.75,2.732,2.721,67664.46,73718.68,67401.89,0.93
2013-09-05,2.75,2.76,2.73,2.72,52540.08,-0.01,-0.36,2.748,2.722,2.718,74378.77,74228.29,67075.37,0.8
2013-09-04,2.76,2.77,2.74,2.73,72495.58,-0.03,-1.08,2.75,2.717,2.715,83036.36,74491.4,66511.7,1.1
2013-09-03,2.75,2.78,2.77,2.74,84480.01,0.01,0.36,2.74,2.714,2.712,86004.89,70896.86,65629.34,1.28
2013-09-02,2.75,2.77,2.76,2.7,67586.92,0.02,0.73,2.728,2.704,2.709,82017.53,66668.36,65347.29,1.02
2013-08-30,2.73,2.77,2.74,2.71,94791.25,0.0,0.0,2.714,2.699,2.704,79772.91,64382.18,64082.56,1.44
2013-08-29,2.68,2.74,2.74,2.68,95828.04,0.05,1.86,2.696,2.693,2.7,74077.8,61181.72,62105.25,1.45
2013-08-28,2.7,2.71,2.69,2.66,87338.23,-0.02,-0.74,2.684,2.69,2.694,65946.44,56248.54,59758.94,1.32
2013-08-27,2.69,2.72,2.71,2.67,64543.19,0.02,0.74,2.688,2.695,2.688,55788.83,55005.64,56686.93,0.98
2013-08-26,2.66,2.69,2.69,2.64,56363.82,0.04,1.51,2.68,2.702,2.681,51319.2,57467.76,54678.15,0.85
2013-08-23,2.68,2.7,2.65,2.63,66315.73,-0.03,-1.12,2.684,2.709,2.675,48991.46,61085.09,53515.26,1.0
2013-08-22,2.7,2.7,2.68,2.67,55171.24,-0.03,-1.11,2.69,2.714,2.676,48285.64,59922.46,52841.55,0.84
2013-08-21,2.67,2.71,2.71,2.67,36550.15,0.04,1.5,2.696,2.713,2.676,46550.64,58532.0,52712.13,0.55
2013-08-20,2.7,2.72,2.67,2.66,42195.07,-0.04,-1.48,2.702,2.71,2.674,54222.45,60361.82,53662.83,0.64
2013-08-19,2.66,2.71,2.71,2.64,44725.09,0.03,1.12,2.724,2.713,2.674,63616.32,64026.22,54379.57,0.68
2013-08-16,2.7,2.77,2.68,2.68,62786.67,-0.03,-1.11,2.734,2.709,2.671,73178.73,63782.95,55023.2,0.95
2013-08-15,2.74,2.75,2.71,2.7,46496.2,-0.03,-1.09,2.738,2.706,2.671,71559.27,63028.78,54468.66,0.7
2013-08-14,2.78,2.8,2.74,2.72,74909.21,-0.04,-1.44,2.73,2.698,2.668,70513.37,63269.34,55081.93,1.13
2013-08-13,2.76,2.8,2.78,2.75,89164.43,0.02,0.72,2.718,2.681,2.662,66501.19,58368.22,53429.66,1.35
2013-08-12,2.71,2.78,2.76,2.69,92537.15,0.06,2.22,2.702,2.66,2.651,64436.12,51888.54,50181.04,1.4
2013-08-09,2.67,2.71,2.7,2.66,54689.35,0.03,1.12,2.684,2.64,2.64,54387.17,45945.43,45945.43,0.83
2013-08-08,2.66,2.69,2.67,2.66,41266.7,-0.01,-0.37,2.674,2.633,2.633,54498.3,44973.88,44973.88,0.63
2013-08-07,2.69,2.71,2.68,2.67,54848.33,-0.02,-0.74,2.666,2.629,2.629,56025.32,45437.28,45437.28,0.83
2013-08-06,2.67,2.71,2.7,2.65,78839.05,0.03,1.12,2.644,2.621,2.621,50235.24,44092.84,44092.84,1.19
2013-08-05,2.64,2.67,2.67,2.63,42292.4,0.02,0.76,2.618,2.608,2.608,39340.97,38301.81,38301.81,0.64
2013-08-02,2.63,2.66,2.65,2.62,55245.0,0.02,0.76,2.596,2.596,2.596,37503.69,37503.69,37503.69,0.84
2013-08-01,2.57,2.63,2.63,2.56,48901.8,0.06,2.33,2.583,2.583,2.583,33068.37,33068.37,33068.37,0.74
2013-07-31,2.59,2.6,2.57,2.56,25897.97,0.0,0.0,2.567,2.567,2.567,27790.55,27790.55,27790.55,0.39
2013-07-30,2.55,2.59,2.57,2.54,24367.69,0.01,0.39,2.565,2.565,2.565,28736.85,28736.85,28736.85,0.37
2013-07-29,2.58,2.59,2.56,2.53,33106.0,-0.03,-1.16,2.56,2.56,2.56,33106.0,33106.0,33106.0,0.5
2016-07-27,21.82,23.35,22.67,21.3,310028.69,1.07,4.95,21.066,19.61,18.187,200900.22,132409.6,94574.0,10.61
2016-07-26,22.15,22.78,21.62,21.2,186039.19,-0.36,-1.64,20.226,19.106,17.818,151529.85,106813.3,80121.39,6.37
2016-07-25,20.17,21.98,21.98,20.0,203564.47,2.0,10.01,19.502,18.701,17.524,122860.31,96317.88,72766.96,6.97
2016-07-22,19.41,20.8,19.96,18.82,138136.42,0.87,4.56,18.768,18.298,17.196,94084.82,85385.57,64171.52,4.73
2016-07-21,18.31,19.53,19.1,18.25,166732.31,0.63,3.41,18.44,18.147,16.958,87676.73,90512.78,60718.19,5.71
2016-07-20,18.17,18.73,18.47,18.09,63176.86,0.48,2.67,18.154,18.103,16.809,63918.98,78715.21,57355.27,2.16
2016-07-19,18.3,18.3,18.0,17.9,42691.51,-0.31,-1.69,17.986,17.952,16.644,62096.75,72513.33,56652.86,1.46
2016-07-18,18.0,18.52,18.31,18.0,59686.98,-0.01,-0.06,17.9,17.694,16.464,69775.44,70705.78,56000.3,2.04
2016-07-15,17.69,18.79,18.32,17.69,106095.98,0.64,3.62,17.828,17.387,16.249,76686.32,67295.25,54712.63,3.63
2016-07-14,17.6,17.73,17.67,17.21,47943.58,0.04,0.23,17.854,17.03,16.076,93348.84,59226.09,51174.21,1.64
2016-07-13,17.88,17.89,17.63,17.53,54065.69,0.05,0.28,18.052,16.764,15.945,93511.43,56738.41,51577.09,1.85
2016-07-12,17.82,17.95,17.57,17.05,81084.98,-0.38,-2.12,17.918,16.529,15.901,82929.92,53429.48,51259.01,2.78
2016-07-11,18.0,18.5,17.95,17.71,94241.36,-0.52,-2.81,17.488,16.347,15.831,71636.11,49216.05,49125.79,3.23
2016-07-08,19.5,19.5,18.45,18.15,189408.58,-0.21,-1.12,16.946,16.094,15.758,57904.18,42957.48,46387.27,6.48
2016-07-07,18.66,18.66,18.66,18.41,48756.55,1.7,10.02,16.206,15.768,15.639,25103.33,30923.6,38378.63,1.67
2016-07-06,16.96,16.96,16.96,16.96,1158.12,1.54,9.99,15.476,15.514,15.505,19965.38,35995.34,38266.72,0.04
2016-03-15,15.24,15.51,15.42,15.12,24615.96,0.18,1.18,15.14,15.336,15.463,23929.04,40792.39,40814.65,0.84
2016-03-14,15.02,15.55,15.24,15.02,25581.68,0.5,3.39,15.206,15.234,15.473,26795.98,41294.81,41075.53,0.88
2016-03-11,14.97,14.97,14.75,14.49,25404.35,-0.26,-1.73,15.242,15.111,15.463,28010.79,42130.01,41207.64,0.87
2016-03-10,15.25,15.41,15.01,15.01,23066.78,-0.26,-1.7,15.33,15.121,15.491,36743.87,43122.33,41836.92,0.79
2016-03-09,15.48,15.6,15.28,15.15,20976.41,-0.47,-2.98,15.552,15.126,15.498,52025.3,46415.77,42688.1,0.72
2016-03-08,15.5,15.77,15.75,14.8,38950.69,0.28,1.81,15.532,15.272,15.457,57655.74,49088.54,42748.5,1.33
2016-03-07,15.17,15.75,15.42,15.17,31655.71,0.25,1.65,15.262,15.315,15.397,55793.65,49035.54,42909.74,1.08
2016-03-04,15.84,16.15,15.19,15.0,69069.78,-0.92,-5.71,14.98,15.421,15.331,56249.24,49817.06,42683.49,2.36
2016-03-03,15.1,16.71,16.12,15.1,99473.9,0.93,6.12,14.912,15.51,15.27,49500.78,45833.66,41144.0,3.4
2016-03-02,14.4,15.2,15.18,14.36,49128.62,0.77,5.34,14.7,15.496,15.142,40806.25,40538.11,37521.07,1.68
2016-03-01,14.02,14.6,14.4,14.02,29640.23,0.38,2.71,15.012,15.589,15.083,40521.34,40836.92,37091.56,1.01
2016-02-29,14.82,14.93,14.01,13.8,33933.66,-0.86,-5.78,15.368,15.711,15.089,42277.42,40856.24,37507.06,1.16
2016-02-26,15.15,15.39,14.85,14.31,35327.51,-0.21,-1.39,15.862,15.815,15.184,43384.88,40285.26,37425.58,1.21
2016-02-25,16.5,16.61,15.06,15.06,56001.21,-1.67,-9.98,16.108,15.86,15.22,42166.54,40551.51,36923.42,1.92
2016-02-24,15.98,16.75,16.74,15.83,47704.09,0.56,3.46,16.292,15.869,15.237,40269.97,38960.43,36390.4,1.63
2016-02-23,16.56,16.58,16.18,15.7,38420.64,-0.29,-1.76,16.166,15.642,15.2,41152.5,36408.46,36212.09,1.32
2016-02-22,16.35,16.59,16.48,16.22,39470.97,0.39,2.42,16.054,15.479,15.202,39435.06,36783.95,36796.83,1.35
2016-02-19,15.92,16.18,16.08,15.3,29235.78,0.11,0.69,15.768,15.241,15.156,37185.64,35549.91,36920.67,1.0
2016-02-18,16.12,16.36,15.98,15.8,46518.39,-0.14,-0.87,15.612,15.03,15.123,38936.48,36454.33,37611.85,1.59
2016-02-17,15.6,16.7,16.11,15.55,52116.73,0.5,3.2,15.446,14.788,15.121,37650.88,34504.03,38697.37,1.78
2016-02-16,15.11,15.71,15.62,15.1,29833.41,0.59,3.92,15.118,14.576,15.08,31664.42,33346.21,38743.47,1.02
2016-02-15,14.68,15.19,15.05,14.54,28223.87,-0.25,-1.63,14.904,14.467,15.064,34132.84,34157.89,40305.9,0.97
2016-02-05,15.02,15.9,15.3,15.02,37989.99,0.15,0.99,14.714,14.552,15.106,33914.19,34565.89,41796.52,1.3
2016-02-04,14.52,15.25,15.15,14.52,40090.4,0.67,4.63,14.448,14.579,15.225,33972.18,33295.33,43083.57,1.37
2016-02-03,14.5,14.53,14.47,14.25,22184.43,-0.07,-0.48,14.13,14.604,15.369,31357.17,33820.38,41683.2,0.76
2016-02-02,14.15,14.71,14.55,14.05,42175.52,0.46,3.27,14.034,14.758,15.648,35027.99,36015.72,42412.93,1.44
2016-02-01,13.99,14.28,14.1,13.9,27130.6,0.12,0.86,14.03,14.925,15.912,34182.93,36809.71,43515.56,0.93
2016-01-29,13.59,14.21,13.97,13.3,38279.97,0.4,2.95,14.39,15.071,16.242,35217.6,38291.43,44501.0,1.31
2016-01-28,13.96,14.21,13.56,13.4,27015.35,-0.45,-3.21,14.71,15.216,16.692,32618.48,38769.36,46885.12,0.92
2016-01-27,14.64,14.69,13.99,13.26,40538.52,-0.51,-3.52,15.078,15.454,17.107,36283.59,42890.71,46969.85,1.39
2016-01-26,15.76,15.88,14.53,14.38,37950.22,-1.38,-8.67,15.482,15.583,17.496,37003.44,44140.74,47568.2,1.3
2016-01-25,15.78,16.15,15.9,15.66,32303.94,0.32,2.05,15.82,15.66,17.864,39436.48,46453.91,49260.22,1.11
2016-01-22,15.5,15.81,15.57,15.13,25284.37,0.13,0.84,15.752,15.66,18.229,41365.26,49027.15,49985.07,0.87
2016-01-21,15.7,16.2,15.4,15.0,45340.89,-0.6,-3.75,15.722,15.87,18.603,44920.24,52871.81,52477.98,1.55
2016-01-20,16.05,16.38,16.01,15.75,44137.8,-0.21,-1.29,15.83,16.134,19.038,49497.83,49546.02,53716.3,1.51
2016-01-19,15.55,16.25,16.22,15.33,50115.39,0.67,4.31,15.684,16.538,19.428,51278.04,48810.15,54182.43,1.72
2016-01-18,14.97,15.72,15.56,14.7,41947.85,0.17,1.1,15.5,16.899,19.814,53471.33,50221.42,55042.69,1.44
2016-01-15,15.71,16.1,15.42,15.21,43059.26,-0.55,-3.44,15.568,17.412,20.236,56689.04,50710.57,58406.8,1.47
2016-01-14,14.86,16.0,15.94,14.39,68228.87,0.7,4.59,16.018,18.168,20.631,60823.37,55000.88,60819.12,2.34
2016-01-13,15.45,15.88,15.28,14.75,53038.81,0.01,0.07,16.438,18.759,20.946,49594.2,51048.98,59500.24,1.82
2016-01-12,15.9,16.1,15.3,15.0,61081.87,-0.6,-3.77,17.392,19.409,21.298,46342.26,50995.67,59387.8,2.09
2016-01-11,16.59,17.24,15.9,15.9,58036.37,-1.77,-10.02,18.298,20.068,21.648,46971.51,52066.53,58356.88,1.99
2016-01-08,18.5,18.57,17.67,16.3,63730.94,-0.37,-2.05,19.256,20.797,21.947,44732.11,50942.98,57791.95,2.18
2016-01-07,19.7,19.7,18.04,18.04,12083.0,-2.0,-9.98,20.318,21.335,22.174,49178.38,52084.16,61014.55,0.41
2016-01-06,19.9,20.28,20.05,19.53,36779.14,0.18,0.91,21.08,21.942,22.337,52503.76,57886.59,63078.9,1.26
2016-01-05,19.0,21.15,19.83,19.0,64228.1,-0.86,-4.16,21.426,22.317,22.387,55649.07,59554.71,64246.35,2.2
2016-01-04,22.8,22.84,20.69,20.68,46839.38,-2.28,-9.93,21.838,22.729,22.497,57161.55,59863.96,64191.02,1.6
2015-12-31,21.9,23.38,22.98,21.9,85962.29,1.14,5.22,22.338,23.059,22.535,57153.86,66103.03,64921.16,2.94
2015-12-30,21.88,21.96,21.85,21.36,28709.9,0.08,0.37,22.352,23.094,22.445,54989.93,66637.36,62594.47,0.98
2015-12-29,21.86,22.27,21.78,21.3,52505.66,-0.1,-0.46,22.804,23.133,22.393,63269.41,67951.5,63397.64,1.8
2015-12-28,23.2,23.4,21.89,21.85,71790.53,-1.31,-5.65,23.208,23.187,22.366,63460.36,67779.93,64901.54,2.46
2015-12-25,23.18,23.3,23.19,22.82,46800.9,0.15,0.65,23.62,23.227,22.294,62566.37,64647.24,65422.61,1.6
2015-12-24,24.05,24.05,23.05,22.88,75142.68,-1.06,-4.4,23.78,23.097,22.193,75052.2,64640.92,67915.0,2.57
2015-12-23,23.97,24.44,24.11,23.66,70107.29,0.33,1.39,23.836,23.012,22.217,78284.79,69944.93,66730.18,2.4
2015-12-22,23.8,24.1,23.8,23.5,53460.38,-0.11,-0.46,23.462,22.731,22.204,72633.58,68271.22,66575.31,1.83
2015-12-21,24.2,24.8,23.95,23.7,67320.6,-0.04,-0.17,23.166,22.457,22.196,72099.51,68937.98,67161.6,2.3
2015-12-18,23.53,24.66,23.99,23.43,109230.05,0.65,2.79,22.834,22.264,22.163,66728.1,68518.08,68161.18,3.74
2015-12-17,22.5,23.35,23.33,22.5,91305.61,1.12,5.04,22.414,22.01,22.175,54229.64,63739.3,67789.46,3.13
2015-12-16,22.59,22.65,22.24,22.15,41851.26,-0.08,-0.36,22.188,21.795,22.204,61605.08,58551.57,69257.21,1.43
2015-12-15,22.24,22.66,22.32,22.01,50790.04,0.03,0.14,22.0,21.652,22.293,63908.85,58843.78,74988.29,1.74
2015-12-14,21.61,22.31,22.29,21.5,40463.54,0.41,1.87,21.748,21.545,22.482,65776.45,62023.15,80695.08,1.39
2015-12-11,21.81,22.39,21.89,21.6,46737.76,-0.31,-1.4,21.694,21.36,22.67,70308.06,66197.99,83994.79,1.6
2015-12-10,21.85,23.36,22.2,21.84,128182.8,0.93,4.37,21.606,21.288,22.823,73248.95,71189.08,90839.46,4.39
2015-12-09,21.06,21.87,21.3,21.01,53370.13,0.25,1.19,21.402,21.421,22.914,55498.06,63515.43,90435.71,1.83
2015-12-08,21.93,21.93,21.06,21.0,60128.03,-0.96,-4.36,21.304,21.676,23.082,53778.7,64879.39,95351.19,2.06
2015-12-07,21.45,22.15,22.02,21.09,63121.57,0.58,2.71,21.342,21.934,23.268,58269.85,65385.22,102445.8,2.16
2015-12-04,21.1,21.88,21.45,21.03,61442.24,0.28,1.32,21.026,22.062,23.294,62087.93,67804.28,104367.83,2.1
2015-12-03,20.66,21.32,21.18,20.66,39428.35,0.36,1.73,20.97,22.34,23.338,69129.2,71839.62,105013.7,1.35
2015-12-02,21.3,21.37,20.81,20.3,44773.31,-0.4,-1.89,21.44,22.613,23.389,71532.79,79962.84,110108.6,1.53
2015-12-01,20.38,22.0,21.25,20.01,82583.76,0.83,4.07,22.048,22.933,23.441,75980.09,91132.81,112911.34,2.83
2015-11-30,21.18,21.98,20.44,19.29,82211.97,-0.74,-3.49,22.526,23.418,23.423,72500.6,99367.01,112406.99,2.81
2015-11-27,23.35,23.43,21.17,21.17,96648.6,-2.35,-9.99,23.098,23.979,23.423,73520.63,101791.59,111634.76,3.31
2015-11-26,23.85,24.08,23.53,23.5,51446.29,-0.31,-1.3,23.71,24.357,23.395,74550.04,110489.85,109815.49,1.76
2015-11-25,23.4,24.15,23.85,23.4,67009.81,0.23,0.97,23.786,24.407,23.266,88392.9,117356.0,110610.73,2.29
2015-11-24,23.26,23.75,23.64,22.86,65186.31,0.33,1.42,23.818,24.487,23.104,106285.54,125822.98,112165.27,2.23
2015-11-23,24.55,24.61,23.3,23.25,87312.13,-0.9,-3.72,24.31,24.602,23.012,126233.41,139506.37,114145.26,2.99
2015-11-20,23.93,24.49,24.23,23.53,101795.66,0.32,1.34,24.86,24.526,22.939,130062.55,140931.38,118704.06,3.48
2015-11-19,23.72,24.26,23.91,23.01,120660.59,-0.12,-0.5,25.004,24.336,22.849,146429.66,138187.78,123305.46,4.13
2015-11-18,26.17,26.28,24.01,23.8,156473.0,-2.07,-7.94,25.028,24.165,22.673,146319.11,140254.35,124176.02,5.36
2015-11-17,27.62,27.69,26.1,25.9,164925.69,0.04,0.15,25.156,23.949,22.4,145360.43,134689.86,120988.1,5.65
2015-11-16,24.51,26.28,26.05,24.1,106457.82,1.09,4.37,24.894,23.428,22.092,152779.33,125446.98,116400.75,3.64
